date,equity,cash,position_value,shares
2026-02-05,124365.99,124365.99,0.0,0
2026-02-06,124365.99,124365.99,0.0,0
2026-02-09,124365.99,124365.99,0.0,0
2026-02-10,124365.99,124365.99,0.0,0
2026-02-11,124365.99,124365.99,0.0,0
2026-02-12,124365.99,124365.99,0.0,0
2026-02-13,124365.99,124365.99,0.0,0
2026-02-24,124365.99,124365.99,0.0,0
2026-02-25,124365.99,124365.99,0.0,0
2026-02-26,124365.99,124365.99,0.0,0
2026-02-27,124365.99,124365.99,0.0,0
2026-03-02,124365.99,124365.99,0.0,0
2026-03-03,124365.99,124365.99,0.0,0
2026-03-04,124365.99,124365.99,0.0,0
2026-03-05,124365.99,124365.99,0.0,0
2026-03-06,124365.99,124365.99,0.0,0
2026-03-09,124365.99,124365.99,0.0,0
2026-03-10,124365.99,124365.99,0.0,0
2026-03-11,124365.99,124365.99,0.0,0
2026-03-12,124365.99,124365.99,0.0,0
2026-03-13,124365.99,124365.99,0.0,0
2026-03-16,124365.99,124365.99,0.0,0
2026-03-17,124365.99,124365.99,0.0,0
2026-03-18,124365.99,124365.99,0.0,0
2026-03-19,124365.99,124365.99,0.0,0
2026-03-20,124365.99,124365.99,0.0,0
2026-03-23,124365.99,124365.99,0.0,0
2026-03-24,124365.99,124365.99,0.0,0
2026-03-25,124365.99,124365.99,0.0,0
2026-03-26,124365.99,124365.99,0.0,0
2026-03-27,124365.99,124365.99,0.0,0
2026-03-30,124365.99,124365.99,0.0,0
2026-03-31,124365.99,124365.99,0.0,0
2026-04-01,124365.99,124365.99,0.0,0
2026-04-02,124365.99,124365.99,0.0,0
2026-04-03,124365.99,124365.99,0.0,0
2026-04-07,124365.99,124365.99,0.0,0
2026-04-08,124365.99,124365.99,0.0,0
2026-04-09,124365.99,124365.99,0.0,0
2026-04-10,124365.99,124365.99,0.0,0
2026-04-13,124365.99,124365.99,0.0,0
2026-04-14,124365.99,124365.99,0.0,0
2026-04-15,124365.99,124365.99,0.0,0
2026-04-16,124365.99,124365.99,0.0,0
2026-04-17,124365.99,124365.99,0.0,0
2026-04-20,124365.99,124365.99,0.0,0
2026-04-21,124365.99,124365.99,0.0,0
2026-04-22,124365.99,124365.99,0.0,0
2026-04-23,124365.99,124365.99,0.0,0
2026-04-24,124365.99,124365.99,0.0,0
2026-04-27,124365.99,124365.99,0.0,0
2026-04-28,122485.53,8725.53,113760.0,4000
2026-04-29,120085.53,8725.53,111360.0,4000
2026-04-30,124325.53,8725.53,115600.0,4000
2026-05-06,127365.53,8725.53,118640.0,4000
2026-05-07,127325.53,8725.53,118600.0,4000
2026-05-08,126685.53,8725.53,117960.0,4000
2026-05-11,130605.53,8725.53,121880.0,4000
2026-05-12,129565.53,8725.53,120840.0,4000
2026-05-13,134765.53,8725.53,126040.0,4000
2026-05-14,134245.53,8725.53,125520.0,4000
2026-05-15,132525.53,8725.53,123800.0,4000
2026-05-18,132925.53,8725.53,124200.0,4000
2026-05-19,138125.53,8725.53,129400.0,4000
2026-05-20,139085.53,8725.53,130360.0,4000
2026-05-21,132485.53,8725.53,123760.0,4000
2026-05-22,137365.53,8725.53,128640.0,4000
2026-05-25,145485.53,8725.53,136760.0,4000
2026-05-26,144490.04,144490.04,0.0,0
2026-05-27,144490.04,144490.04,0.0,0
2026-05-28,144490.04,144490.04,0.0,0
2026-05-29,132202.15,7642.15,124560.0,3600
2026-06-01,130549.6,130549.6,0.0,0
2026-06-02,130549.6,130549.6,0.0,0
2026-06-03,130549.6,130549.6,0.0,0
2026-06-04,130549.6,130549.6,0.0,0
2026-06-05,130549.6,130549.6,0.0,0
2026-06-08,130549.6,130549.6,0.0,0
2026-06-09,130549.6,130549.6,0.0,0
2026-06-10,130549.6,130549.6,0.0,0
2026-06-11,130549.6,130549.6,0.0,0
2026-06-12,130549.6,130549.6,0.0,0
2026-06-15,130549.6,130549.6,0.0,0
2026-06-16,130549.6,130549.6,0.0,0
2026-06-17,130549.6,130549.6,0.0,0
2026-06-18,134390.42,134390.42,0.0,0
