code	name	market	market_name	sectors	sector_codes	concepts	concept_codes	updated_at
sz300365	恒华科技	chinext	创业板	垂直应用软件|计算机|软件开发	BK1447|BK1207|BK0737	破增发价股|电池技术|电网概念|低空经济|空间计算|数据要素|MLOps概念|虚拟数字人|职业教育|储能概念|碳交易|虚拟电厂|数据中心|特高压|富时罗素|华为概念|区块链|雄安新区|人工智能|创业板综|一带一路|国产软件|燃料电池概念|养老概念|大数据|水利建设|智能电网|云计算|物联网|机构重仓|QFII重仓	BK1673|BK1648|BK1647|BK1166|BK1143|BK1135|BK1132|BK1055|BK1022|BK0989|BK0966|BK0958|BK0922|BK0918|BK0867|BK0854|BK0830|BK0813|BK0800|BK0742|BK0712|BK0696|BK0682|BK0653|BK0634|BK0597|BK0581|BK0579|BK0554|BK0552|BK0535	2026-06-20 11:26:42
sz300366	ST创意	chinext	创业板	垂直应用软件|计算机|软件开发	BK1447|BK1207|BK0737	通信技术|电网概念|数据要素|毫米波概念|信创|数字经济|数据安全|华为欧拉|元宇宙概念|华为昇腾|商业航天|数据中心|卫星互联网|数字孪生|边缘计算|华为概念|AI智能体|人工智能|5G概念|国产软件|大数据|西部大开发|智能电网|云计算|物联网|ST股|军工	BK1650|BK1647|BK1135|BK1124|BK1104|BK1061|BK1047|BK1013|BK1009|BK0995|BK0963|BK0922|BK0921|BK0861|BK0860|BK0854|BK0809|BK0800|BK0714|BK0696|BK0634|BK0590|BK0581|BK0579|BK0554|BK0511|BK0490	2026-06-20 11:26:42
sz300367	网力退	chinext	创业板					2026-06-20 11:26:42
sz300368	汇金股份	chinext	创业板	其他计算机设备|计算机|计算机设备	BK1446|BK1207|BK0735	信创|数据中心|华为概念|区块链|雄安新区|深股通|创业板综|国产软件|央国企改革|互联网金融|智慧城市	BK1104|BK0922|BK0854|BK0830|BK0813|BK0804|BK0742|BK0696|BK0683|BK0637|BK0628	2026-06-20 11:26:42
sz300369	绿盟科技	chinext	创业板	横向通用软件|计算机|软件开发	BK1448|BK1207|BK0737	DeepSeek概念|MLOps概念|信创|数据安全|车联网(车路云)|智慧政务|富时罗素|华为概念|工业互联|深股通|人工智能|创业板综|国产软件|安防概念|网络安全|融资融券|云计算	BK1188|BK1132|BK1104|BK1047|BK0920|BK0886|BK0867|BK0854|BK0832|BK0804|BK0800|BK0742|BK0696|BK0667|BK0655|BK0596|BK0579	2026-06-20 11:26:42
sz300370	安控科技	chinext	创业板	机械设备|通用设备|仪器仪表	BK1205|BK0545|BK0458	破增发价股|油气资源|AI应用|新型工业化|机器人概念|数字经济|低价股|边缘计算|天然气|工业互联|人工智能|创业板综|一带一路|央国企改革|安防概念|网络安全|油气设服|页岩气|水利建设|西部大开发|物联网|创投	BK1673|BK1649|BK1629|BK1150|BK1090|BK1061|BK1053|BK0860|BK0843|BK0832|BK0800|BK0742|BK0712|BK0683|BK0667|BK0655|BK0606|BK0603|BK0597|BK0590|BK0554|BK0506	2026-06-20 11:26:42
sz300371	汇中股份	chinext	创业板	机械设备|通用设备|仪器仪表	BK1205|BK0545|BK0458	微盘精选|微盘股|专精特新|华为概念|雄安新区|创业板综|水利建设|物联网	BK1644|BK1158|BK1005|BK0854|BK0813|BK0742|BK0597|BK0554	2026-06-20 11:26:42
sz300372	欣泰退	chinext	创业板					2026-06-20 11:26:42
sz300373	扬杰科技	chinext	创业板	分立器件|电子|半导体	BK1327|BK1201|BK1036	中盘成长|中盘股|通信技术|英伟达概念|小米汽车|百元股|IGBT概念|储能概念|碳化硅|汽车芯片|第三代半导体|中芯概念|数据中心|半导体概念|氮化镓|国产芯片|富时罗素|华为概念|MSCI中国|深股通|创业板综|5G概念|中证500|充电桩|创业成份|融资融券|光伏概念|深成500	BK1669|BK1664|BK1650|BK1161|BK1155|BK1059|BK1048|BK0989|BK0977|BK0969|BK0952|BK0935|BK0922|BK0917|BK0916|BK0891|BK0867|BK0854|BK0821|BK0804|BK0742|BK0714|BK0701|BK0700|BK0638|BK0596|BK0588|BK0568	2026-06-20 11:26:42
sz300374	中铁装配	chinext	创业板	基建市政工程|基础建设|建筑装饰	BK1472|BK1247|BK1209	昨日高振幅|新型城镇化|建筑节能|装配建筑|雄安新区|创业板综|一带一路|央国企改革|中字头|节能环保	BK1633|BK1080|BK1076|BK0945|BK0813|BK0742|BK0712|BK0683|BK0505|BK0494	2026-06-20 11:26:42
sz300375	鹏翎股份	chinext	创业板	底盘与发动机系统|汽车|汽车零部件	BK1526|BK1211|BK0481	小米汽车|汽车热管理|华为汽车|新能源车|小米概念|创业板综|滨海新区	BK1155|BK1089|BK0984|BK0900|BK0833|BK0742|BK0566	2026-06-20 11:26:42
sz300376	易事特	chinext	创业板	其他电源设备Ⅲ|电力设备|其他电源设备Ⅱ	BK1322|BK1200|BK1034	2025年报预减|通信技术|电池技术|电网概念|小盘股|高压快充|储能概念|钠离子电池|碳化硅|商业航天|虚拟电厂|第三代半导体|数据中心|特高压|半导体概念|氮化镓|新能源车|ETC|垃圾分类|富时罗素|边缘计算|华为概念|军民融合|深股通|创业板综|5G概念|充电桩|央国企改革|特斯拉概念|大数据|智慧城市|风能|光伏概念|锂电池概念|股权激励|军工	BK1678|BK1650|BK1648|BK1647|BK1643|BK1144|BK0989|BK0988|BK0977|BK0963|BK0958|BK0952|BK0922|BK0918|BK0917|BK0916|BK0900|BK0875|BK0873|BK0867|BK0860|BK0854|BK0808|BK0804|BK0742|BK0714|BK0700|BK0683|BK0644|BK0634|BK0628|BK0595|BK0588|BK0574|BK0567|BK0490	2026-06-20 11:26:42
sz300377	赢时胜	chinext	创业板	垂直应用软件|计算机|软件开发	BK1447|BK1207|BK0737	小盘股|AI应用|虚拟机器人|Web3.0|信创|华为昇腾|数字货币|富时罗素|华为概念|区块链|深股通|人工智能|国产软件|粤港自贸|互联网金融|融资融券|深圳特区	BK1643|BK1629|BK1190|BK1110|BK1104|BK0995|BK0883|BK0867|BK0854|BK0830|BK0804|BK0800|BK0696|BK0677|BK0637|BK0596|BK0549	2026-06-20 11:26:42
sz300378	鼎捷数智	chinext	创业板	横向通用软件|计算机|软件开发	BK1448|BK1207|BK0737	小盘成长|小盘股|AI应用|虚拟机器人|DeepSeek概念|财税数字化|多模态AI|新型工业化|ERP概念|ChatGPT概念|AIGC概念|信创|数字经济|C2M概念|半导体概念|华为概念|百度概念|工业互联|新零售|AI智能体|深股通|人工智能|创业板综|国产软件|阿里概念|大数据|融资融券|云计算|QFII重仓|转债标的	BK1667|BK1643|BK1629|BK1190|BK1188|BK1176|BK1153|BK1150|BK1133|BK1126|BK1111|BK1104|BK1061|BK0955|BK0917|BK0854|BK0845|BK0832|BK0825|BK0809|BK0804|BK0800|BK0742|BK0696|BK0689|BK0634|BK0596|BK0579|BK0535|BK0528	2026-06-20 11:26:42
sz300379	东通退	chinext	创业板					2026-06-20 11:26:42
sz300380	安硕信息	chinext	创业板	垂直应用软件|计算机|软件开发	BK1447|BK1207|BK0737	2025年报预增|腾讯云|DeepSeek概念|数据要素|信创|百度概念|深股通|人工智能|创业板综|国产软件|互联网金融|云计算	BK1677|BK1189|BK1188|BK1135|BK1104|BK0845|BK0804|BK0800|BK0742|BK0696|BK0637|BK0579	2026-06-20 11:26:42
sz300381	溢多利	chinext	创业板	原料药|医药生物|化学制药	BK1595|BK1216|BK0465	破增发价股|合成生物|创业板综|粤港自贸|生态农业	BK1673|BK1174|BK0742|BK0677|BK0669	2026-06-20 11:26:42
sz300382	斯莱克	chinext	创业板	其他专用设备|机械设备|专用设备	BK1405|BK1205|BK0910	破增发价股|人形机器人|减速器|专精特新|C2M概念|新能源车|深股通|创业板综|融资融券|光伏概念|物联网|机构重仓	BK1673|BK1184|BK1100|BK1005|BK0955|BK0900|BK0804|BK0742|BK0596|BK0588|BK0554|BK0552	2026-06-20 11:26:42
sz300383	光环新网	chinext	创业板	通信应用增值服务|通信|通信服务	BK1589|BK1215|BK0736	中盘价值|中盘股|DeepSeek概念|算力概念|东数西算|数字经济|抖音概念(字节概念)|数据中心|VPN|富时罗素|百度概念|区块链|深股通|创业板综|中证500|阿里概念|创业成份|大数据|融资融券|云计算|深成500|物联网|互联网服务	BK1670|BK1664|BK1188|BK1134|BK1064|BK1061|BK0923|BK0922|BK0885|BK0867|BK0845|BK0830|BK0804|BK0742|BK0701|BK0689|BK0638|BK0634|BK0596|BK0579|BK0568|BK0554|BK0447	2026-06-20 11:26:42
sz300384	三联虹普	chinext	创业板	化学工程|专业工程|建筑装饰	BK1476|BK1248|BK1209	破增发价股|AI应用|华为昇腾|降解塑料|垃圾分类|华为概念|工业互联|AI智能体|深股通|创业板综|互联网金融|大数据|创投	BK1673|BK1629|BK0995|BK0909|BK0873|BK0854|BK0832|BK0809|BK0804|BK0742|BK0637|BK0634|BK0506	2026-06-20 11:26:42
sz300385	ST雪浪	chinext	创业板	大气治理|环境治理|环保	BK1388|BK1235|BK0728	专精特新|医废处理|央国企改革|机构重仓|QFII重仓|ST股|节能环保	BK1005|BK0914|BK0683|BK0552|BK0535|BK0511|BK0494	2026-06-20 11:26:42
sz300386	飞天诚信	chinext	创业板	其他计算机设备|计算机|计算机设备	BK1446|BK1207|BK0735	2025年报扭亏|最近多板|昨日高振幅|昨日首板|电子身份证|昨日涨停_含一字|生物识别|车联网(车路云)|国产芯片|数字货币|富时罗素|知识产权|区块链|昨日涨停|深股通|创业板综|国产软件|网络安全|移动支付|物联网|创投	BK1679|BK1638|BK1633|BK1630|BK1075|BK1050|BK0970|BK0920|BK0891|BK0883|BK0867|BK0839|BK0830|BK0815|BK0804|BK0742|BK0696|BK0655|BK0556|BK0554|BK0506	2026-06-20 11:26:42
sz300387	富邦科技	chinext	创业板	复合肥|基础化工|农化制品	BK1433|BK1206|BK0731	微盘精选|合成生物|微盘股|机器人概念|中俄贸易概念|跨境支付|土壤修复|农业种植|乡村振兴|人工智能|创业板综|一带一路|无人机|生态农业|大数据|石墨烯	BK1644|BK1174|BK1158|BK1090|BK1072|BK1071|BK1070|BK0888|BK0834|BK0800|BK0742|BK0712|BK0704|BK0669|BK0634|BK0617	2026-06-20 11:26:42
sz300388	节能国祯	chinext	创业板	水务及水治理|环境治理|环保	BK1390|BK1235|BK0728	破增发价股|破净股|新型城镇化|深股通|创业板综|PPP模式|央国企改革|节能环保	BK1673|BK1112|BK1080|BK0804|BK0742|BK0721|BK0683|BK0494	2026-06-20 11:26:42
sz300389	艾比森	chinext	创业板	LED|电子|光学光电子	BK1333|BK1201|BK1038	2025年报预增|显示技术|柔性屏(折叠屏)|裸眼3D|MiniLED|超清视频|华为概念|深股通|创业板综|LED概念|深圳特区|创投|节能环保	BK1677|BK1651|BK1160|BK1142|BK0902|BK0859|BK0854|BK0804|BK0742|BK0580|BK0549|BK0506|BK0494	2026-06-20 11:26:42
sz300390	天华新能	chinext	创业板	电池化学品|电力设备|电池	BK1302|BK1200|BK1033	先进制造风格|2026一季报预增|2025年报预减|中盘价值|中盘股|电池技术|反内卷概念|锂矿概念|储能概念|固态电池|中芯概念|半导体概念|新能源车|富时罗素|华为概念|独角兽|MSCI中国|深股通|创业板综|中证500|医疗器械概念|创业成份|融资融券|锂电池概念|深成500|基金重仓	BK1710|BK1680|BK1678|BK1670|BK1664|BK1648|BK1197|BK1173|BK0989|BK0968|BK0935|BK0917|BK0900|BK0867|BK0854|BK0835|BK0821|BK0804|BK0742|BK0701|BK0668|BK0638|BK0596|BK0574|BK0568|BK0536	2026-06-20 11:26:42
sz300391	长药退	chinext	创业板					2026-06-20 11:26:42
sz300392	腾信退	chinext	创业板					2026-06-20 11:26:42
sz300393	中来股份	chinext	创业板	光伏电池组件|电力设备|光伏设备	BK1315|BK1200|BK1031	TOPCon电池|钙钛矿电池|华为概念|深股通|股权转让|创业板综|央国企改革|融资融券|光伏概念	BK1097|BK1094|BK0854|BK0804|BK0803|BK0742|BK0683|BK0596|BK0588	2026-06-20 11:26:42
sz300394	天孚通信	chinext	创业板	通信网络设备及器件|通信|通信设备	BK1591|BK1215|BK0448	科技风格|2025年报预增|大盘成长|大盘股|光纤概念|通信技术|算力概念|CPO概念|百元股|专精特新|富时罗素|华为概念|MSCI中国|深股通|深证100R|创业板综|5G概念|创业成份|融资融券|深成500|基金重仓|QFII重仓|HS300_	BK1713|BK1677|BK1665|BK1663|BK1660|BK1650|BK1134|BK1128|BK1059|BK1005|BK0867|BK0854|BK0821|BK0804|BK0743|BK0742|BK0714|BK0638|BK0596|BK0568|BK0536|BK0535|BK0500	2026-06-20 11:26:42
sz300395	菲利华	chinext	创业板	航空装备Ⅲ|航空装备Ⅱ|国防军工	BK1384|BK1231|BK1204	先进制造风格|2025年报预增|中盘成长|中盘股|光纤概念|通信技术|百元股|半导体概念|PCB|富时罗素|OLED|MSCI中国|军民融合|深股通|创业板综|5G概念|中证500|创业成份|融资融券|光伏概念|深成500|机构重仓|新材料	BK1710|BK1677|BK1669|BK1664|BK1660|BK1650|BK1059|BK0917|BK0877|BK0867|BK0840|BK0821|BK0808|BK0804|BK0742|BK0714|BK0701|BK0638|BK0596|BK0588|BK0568|BK0552|BK0523	2026-06-20 11:26:42
sz300396	ST迪瑞	chinext	创业板	体外诊断|医药生物|医疗器械	BK1603|BK1216|BK1041	精准诊断|病原体防治|体外诊断概念|精准医疗|证金持股|央国企改革|医疗器械概念|ST股	BK1659|BK1657|BK0841|BK0806|BK0718|BK0683|BK0668|BK0511	2026-06-20 11:26:42
sz300397	天和防务	chinext	创业板	军工电子Ⅲ|军工电子Ⅱ|国防军工	BK1386|BK1233|BK1204	百日新高|近期新高|通信技术|昨日高振幅|昨日高换手|低空经济|机器人概念|数据中心|车联网(车路云)|国产芯片|富时罗素|华为概念|军民融合|深股通|人工智能|创业板综|5G概念|量子科技|体育产业|安防概念|通用航空|海洋经济|海工装备|融资融券|西部大开发|军工	BK1676|BK1674|BK1650|BK1633|BK1632|BK1166|BK1090|BK0922|BK0920|BK0891|BK0867|BK0854|BK0808|BK0804|BK0800|BK0742|BK0714|BK0710|BK0708|BK0667|BK0625|BK0623|BK0601|BK0596|BK0590|BK0490	2026-06-20 11:26:42
sz300398	飞凯材料	chinext	创业板	电子化学品Ⅲ|电子|电子化学品Ⅱ	BK1332|BK1201|BK1039	2025年报预增|百日新高|历史新高|近期新高|小盘成长|光纤概念|通信技术|小盘股|高带宽内存|存储芯片|光通信模块|先进封装|IGBT概念|专精特新|6G概念|第三代半导体|中芯概念|半导体概念|新能源车|国产芯片|光刻机(胶)|富时罗素|OLED|深股通|创业板综|参股新三板|融资融券|新材料	BK1677|BK1676|BK1675|BK1674|BK1667|BK1660|BK1650|BK1643|BK1152|BK1137|BK1136|BK1101|BK1048|BK1005|BK0964|BK0952|BK0935|BK0917|BK0900|BK0891|BK0884|BK0867|BK0840|BK0804|BK0742|BK0600|BK0596|BK0523	2026-06-20 11:26:42
sz300399	天利科技	chinext	创业板	IT服务Ⅲ|IT服务Ⅱ|计算机	BK1444|BK1238|BK1207	百度概念|深股通|创业板综|阿里概念|央国企改革|互联网金融|参股保险|互联网服务	BK0845|BK0804|BK0742|BK0689|BK0683|BK0637|BK0604|BK0447	2026-06-20 11:26:42
sz300400	劲拓股份	chinext	创业板	其他自动化设备|自动化设备|机械设备	BK1410|BK1237|BK1205	显示技术|消费电子概念|柔性屏(折叠屏)|先进封装|电子纸概念|半导体概念|超清视频|华为概念|OLED|深股通|人工智能|创业板综|特斯拉概念|智能穿戴|深圳特区	BK1651|BK1646|BK1160|BK1101|BK1057|BK0917|BK0859|BK0854|BK0840|BK0804|BK0800|BK0742|BK0644|BK0641|BK0549	2026-06-20 11:26:42
sz300401	花园生物	chinext	创业板	原料药|医药生物|化学制药	BK1595|BK1216|BK0465	近期新高|昨日高振幅|合成生物|专精特新|维生素|富时罗素|深股通|创业板综|融资融券|转债标的	BK1674|BK1633|BK1174|BK1005|BK0895|BK0867|BK0804|BK0742|BK0596|BK0528	2026-06-20 11:26:42
sz300402	宝色股份	chinext	创业板	金属制品|机械设备|通用设备	BK1396|BK1205|BK0545	破增发价股|专精特新|创业板综|小金属概念|央国企改革|海洋经济|海工装备|核能核电|军工	BK1673|BK1005|BK0742|BK0695|BK0683|BK0623|BK0601|BK0577|BK0490	2026-06-20 11:26:42
sz300403	汉宇集团	chinext	创业板	家电零部件Ⅲ|家电零部件Ⅱ|家用电器	BK1455|BK1242|BK0456	人形机器人|PEEK材料概念|机器人执行器|高压快充|减速器|机器人概念|汽车热管理|工业母机|新能源车|深股通|创业板综|无人机|充电桩|智能家居|融资融券	BK1184|BK1156|BK1145|BK1144|BK1100|BK1090|BK1089|BK1004|BK0900|BK0804|BK0742|BK0704|BK0700|BK0680|BK0596	2026-06-20 11:26:42
sz300404	博济医药	chinext	创业板	医疗研发外包|医药生物|医疗服务	BK1600|BK1216|BK0727	创新医疗服务|病原体防治|DeepSeek概念|合成生物|AI制药（医疗）|减肥药|创新药|肝炎概念|幽门螺杆菌概念|专精特新|CAR-T细胞疗法|CRO|医美概念|创业板综|人脑工程|医疗器械概念|中药概念|股权激励	BK1658|BK1657|BK1188|BK1174|BK1170|BK1146|BK1106|BK1078|BK1056|BK1005|BK0986|BK0899|BK0889|BK0742|BK0706|BK0668|BK0615|BK0567	2026-06-20 11:26:42
sz300405	科隆股份	chinext	创业板	其他化学制品|基础化工|化学制品	BK1428|BK1206|BK0538	电池技术|微盘股|建筑节能|专精特新|化妆品概念|尾气治理|半导体概念|国产芯片|氢能源|雄安新区|创业板综|石墨烯|水利建设|锂电池概念|机构重仓|QFII重仓|节能环保	BK1648|BK1158|BK1076|BK1005|BK0974|BK0932|BK0917|BK0891|BK0864|BK0813|BK0742|BK0617|BK0597|BK0574|BK0552|BK0535|BK0494	2026-06-20 11:26:42
sz300406	九强生物	chinext	创业板	体外诊断|医药生物|医疗器械	BK1603|BK1216|BK1041	2025年报预减|破增发价股|精准诊断|病原体防治|AI制药（医疗）|幽门螺杆菌概念|专精特新|富时罗素|体外诊断概念|深股通|创业板综|医疗器械概念|融资融券|转债标的	BK1678|BK1673|BK1659|BK1657|BK1170|BK1056|BK1005|BK0867|BK0841|BK0804|BK0742|BK0668|BK0596|BK0528	2026-06-20 11:26:42
sz300407	凯发电气	chinext	创业板	电网自动化设备|电力设备|电网设备	BK1309|BK1200|BK0457	电网概念|专精特新|磁悬浮概念|垃圾分类|雄安新区|创业板综|一带一路|京津冀|智慧城市|铁路基建|智能电网	BK1647|BK1005|BK0975|BK0873|BK0813|BK0742|BK0712|BK0684|BK0628|BK0592|BK0581	2026-06-20 11:26:42
sz300408	三环集团	chinext	创业板	被动元件|电子|元件	BK1339|BK1201|BK0459	趋势股|科技风格|大盘成长|大盘股|光纤概念|通信技术|电池技术|周期股|东方财富热股|百元股|被动元件概念|MLCC|富时罗素|华为概念|小米概念|MSCI中国|深股通|深证100R|创业板综|证金持股|5G概念|燃料电池概念|智能穿戴|创业成份|融资融券|深成500|机构重仓|新材料|HS300_	BK1715|BK1713|BK1665|BK1663|BK1660|BK1650|BK1648|BK1639|BK1637|BK1059|BK0976|BK0890|BK0867|BK0854|BK0833|BK0821|BK0804|BK0743|BK0742|BK0718|BK0714|BK0682|BK0641|BK0638|BK0596|BK0568|BK0552|BK0523|BK0500	2026-06-20 11:26:42
sz300409	道氏技术	chinext	创业板	电池化学品|电力设备|电池	BK1302|BK1200|BK1033	2025年报预增|电池技术|小盘股|人形机器人|AI芯片|机器人概念|动力电池回收|钠离子电池|固态电池|氢能源|深股通|人工智能|创业板综|人脑工程|小金属概念|燃料电池概念|石墨烯|融资融券|锂电池概念|股权激励|新材料	BK1677|BK1648|BK1643|BK1184|BK1127|BK1090|BK1052|BK0988|BK0968|BK0864|BK0804|BK0800|BK0742|BK0706|BK0695|BK0682|BK0617|BK0596|BK0574|BK0567|BK0523	2026-06-20 11:26:42
sz300410	正业科技	chinext	创业板	锂电专用设备|电力设备|电池	BK1304|BK1200|BK1033	2025年报扭亏|通信技术|电池技术|机器人概念|专精特新|储能概念|半导体概念|新能源车|PCB|OLED|独角兽|创业板综|5G概念|央国企改革|苹果概念|食品安全|LED概念|锂电池概念|新材料	BK1679|BK1650|BK1648|BK1090|BK1005|BK0989|BK0917|BK0900|BK0877|BK0840|BK0835|BK0742|BK0714|BK0683|BK0666|BK0614|BK0580|BK0574|BK0523	2026-06-20 11:26:42
sz300411	金盾股份	chinext	创业板	其他专用设备|机械设备|专用设备	BK1405|BK1205|BK0910	雅下水电概念|低空经济|飞行汽车(eVTOL)|专精特新|深股通|创业板综|无人机|海洋经济|核能核电|军工	BK1192|BK1166|BK1157|BK1005|BK0804|BK0742|BK0704|BK0623|BK0577|BK0490	2026-06-20 11:26:42
sz300412	迦南科技	chinext	创业板	其他专用设备|机械设备|专用设备	BK1405|BK1205|BK0910	破增发价股|合成生物|微盘股|机器人概念|专精特新|CRO|创业板综|医疗器械概念|中药概念	BK1673|BK1174|BK1158|BK1090|BK1005|BK0899|BK0742|BK0668|BK0615	2026-06-20 11:26:42
sz300413	芒果超媒	chinext	创业板	视频媒体|数字媒体|传媒	BK1296|BK1221|BK0486	破增发价股|中盘股|文娱消费|AI应用|AI语料|多模态AI|短剧互动游戏|AIGC概念|虚拟数字人|元宇宙概念|盲盒经济|网红经济|富时罗素|华为概念|影视概念|知识产权|独角兽|区块链|MSCI中国|深股通|人工智能|创业板综|央国企改革|电商概念|在线教育|创业成份|融资融券|深成500|HS300_	BK1673|BK1664|BK1654|BK1629|BK1172|BK1153|BK1151|BK1111|BK1055|BK1009|BK0954|BK0940|BK0867|BK0854|BK0847|BK0839|BK0835|BK0830|BK0821|BK0804|BK0800|BK0742|BK0683|BK0665|BK0662|BK0638|BK0596|BK0568|BK0500	2026-06-20 11:26:42
sz300414	中光防雷	chinext	创业板	其他通信设备|通信|通信设备	BK1590|BK1215|BK0448	2025年报预增|通信技术|专精特新|商业航天|数据中心|华为概念|创业板综|5G概念|无人机|充电桩|融资融券|风能|西部大开发|机构重仓|军工	BK1677|BK1650|BK1005|BK0963|BK0922|BK0854|BK0742|BK0714|BK0704|BK0700|BK0596|BK0595|BK0590|BK0552|BK0490	2026-06-20 11:26:42
sz300415	伊之密	chinext	创业板	其他专用设备|机械设备|专用设备	BK1405|BK1205|BK0910	通信技术|小盘股|汽车一体化压铸|机器人概念|工业母机|深股通|创业板综|5G概念|融资融券|股权激励|机构重仓	BK1650|BK1643|BK1093|BK1090|BK1004|BK0804|BK0742|BK0714|BK0596|BK0567|BK0552	2026-06-20 11:26:42
sz300416	苏试试验	chinext	创业板	检测服务|社会服务|专业服务	BK1566|BK1214|BK1043	华为海思|低空经济|专精特新|商业航天|中芯概念|新能源车|国产芯片|华为概念|军民融合|深股通|创业板综|融资融券	BK1180|BK1166|BK1005|BK0963|BK0935|BK0900|BK0891|BK0854|BK0808|BK0804|BK0742|BK0596	2026-06-20 11:26:42
sz300417	南华仪器	chinext	创业板	机械设备|通用设备|仪器仪表	BK1205|BK0545|BK0458	并购重组概念|微盘股|专精特新|碳交易|传感器|创业板综|机构重仓|QFII重仓|节能环保	BK1181|BK1158|BK1005|BK0966|BK0905|BK0742|BK0552|BK0535|BK0494	2026-06-20 11:26:42
sz300418	昆仑万维	chinext	创业板	门户网站|数字媒体|传媒	BK1294|BK1221|BK0486	中盘股|行业龙头|文娱消费|AI应用|DeepSeek概念|AI语料|多模态AI|短剧互动游戏|算力概念|AI芯片|ChatGPT概念|AIGC概念|Web3.0|虚拟数字人|元宇宙概念|抖音概念(字节概念)|国产芯片|富时罗素|独角兽|区块链|MSCI中国|AI智能体|深股通|无人驾驶|人工智能|深证100R|创业板综|阿里概念|医疗器械概念|在线教育|创业成份|融资融券|深成500|股权激励|网络游戏|创投|HS300_|互联网服务	BK1664|BK1661|BK1654|BK1629|BK1188|BK1172|BK1153|BK1151|BK1134|BK1127|BK1126|BK1111|BK1110|BK1055|BK1009|BK0923|BK0891|BK0867|BK0835|BK0830|BK0821|BK0809|BK0804|BK0802|BK0800|BK0743|BK0742|BK0689|BK0668|BK0662|BK0638|BK0596|BK0568|BK0567|BK0509|BK0506|BK0500|BK0447	2026-06-20 11:26:42
sz300419	ST浩丰	chinext	创业板	IT服务Ⅲ|IT服务Ⅱ|计算机	BK1444|BK1238|BK1207	DeepSeek概念|信创|数据安全|快手概念|抖音概念(字节概念)|华为概念|人工智能|量子科技|国产软件|网络安全|互联网金融|大数据|物联网|ST股|互联网服务	BK1188|BK1104|BK1047|BK0972|BK0923|BK0854|BK0800|BK0710|BK0696|BK0655|BK0637|BK0634|BK0554|BK0511|BK0447	2026-06-20 11:26:42
sz300420	五洋自控	chinext	创业板	其他通用设备|机械设备|通用设备	BK1398|BK1205|BK0545	趋势股|2025年报扭亏|液冷概念|机器人概念|区块链|军民融合|创业板综|充电桩|安防概念|特斯拉概念	BK1715|BK1679|BK1138|BK1090|BK0830|BK0808|BK0742|BK0700|BK0667|BK0644	2026-06-20 11:26:42
sz300421	力星股份	chinext	创业板	金属制品|机械设备|通用设备	BK1396|BK1205|BK0545	人形机器人|机器人概念|商业航天|新能源车|深股通|创业板综|风能|QFII重仓	BK1184|BK1090|BK0963|BK0900|BK0804|BK0742|BK0595|BK0535	2026-06-20 11:26:42
sz300422	博世科	chinext	创业板	水务及水治理|环境治理|环保	BK1390|BK1235|BK0728	土壤修复|动力电池回收|碳交易|医废处理|垃圾分类|雄安新区|创业板综|海绵城市|PPP模式|央国企改革|食品安全|QFII重仓|节能环保	BK1070|BK1052|BK0966|BK0914|BK0873|BK0813|BK0742|BK0724|BK0721|BK0683|BK0614|BK0535|BK0494	2026-06-20 11:26:42
sz300423	昇辉科技	chinext	创业板	输变电设备|电力设备|电网设备	BK1311|BK1200|BK0457	电池技术|电网概念|智慧灯杆|储能概念|智慧政务|氢能源|冷链物流|创业板综|燃料电池概念|智能家居|安防概念|智慧城市|智能电网|节能环保	BK1648|BK1647|BK1069|BK0989|BK0886|BK0864|BK0852|BK0742|BK0682|BK0680|BK0667|BK0628|BK0581|BK0494	2026-06-20 11:26:42
sz300424	航新科技	chinext	创业板	航空装备Ⅲ|航空装备Ⅱ|国防军工	BK1384|BK1231|BK1204	低空经济|传感器|大飞机|军民融合|创业板综|虚拟现实|无人机|机构重仓|QFII重仓|转债标的|军工|航天航空	BK1166|BK0905|BK0814|BK0808|BK0742|BK0722|BK0704|BK0552|BK0535|BK0528|BK0490|BK0480	2026-06-20 11:26:42
sz300425	中建环能	chinext	创业板	水务及水治理|环境治理|环保	BK1390|BK1235|BK0728	2025年报预减|破增发价股|微利股|专精特新|创业板综|海绵城市|PPP模式|央国企改革|西部大开发|中字头|节能环保	BK1678|BK1673|BK1642|BK1005|BK0742|BK0724|BK0721|BK0683|BK0590|BK0505|BK0494	2026-06-20 11:26:42
sz300426	华智数媒	chinext	创业板	影视动漫制作|影视院线|传媒	BK1299|BK1222|BK0486	破增发价股|文娱消费|微盘股|短剧互动游戏|影视概念|创业板综|央国企改革	BK1673|BK1654|BK1158|BK1151|BK0847|BK0742|BK0683	2026-06-20 11:26:42
sz300427	红相股份	chinext	创业板	电网自动化设备|电力设备|电网设备	BK1309|BK1200|BK0457	电网概念|毫米波概念|专精特新|国产芯片|区块链|创业板综|智能电网|军工	BK1647|BK1124|BK1005|BK0891|BK0830|BK0742|BK0581|BK0490	2026-06-20 11:26:42
